name,zero_shot,zero_shot_rag,real,question,path
secondary amenorrhea,C,C,D,"A 28-year-old woman with a history of regular menstrual cycles reports absence of menses for the past 7 months. A pregnancy test is negative. TSH levels are normal. After a progestin challenge test, withdrawal bleeding occurs. Subsequent LH and FSH levels are low. What is the most appropriate next step in the management of this patient's secondary amenorrhea?","Determine the cause of secondary amenorrhea -> Perform a pregnancy test -> Patient is not pregnant -> Measure thyroid-stimulating hormone level -> Normal MRI -> Perform a progestin challenge test -> Withdrawal bleeding occurs -> Measure LH and FSH levels after Withdrawal bleeding from Estrogen and Progestin Challenge -> Low or normal LH and FSH levels -> Perform a head MRI -> Tumor found -> Treat with dopamine agonist, radiation therapy, or neurosurgery"
secondary amenorrhea,E,E---Explanation: The context indicates that secondary amenorrhea can be,E,"A 28-year-old woman with a history of regular menstrual cycles reports absence of menses for the past 7 months. She denies being pregnant and has no history of uterine surgery. Initial workup reveals a normal TSH and negative progestin challenge test. After an elevated prolactin level is detected, a head MRI shows no evidence of a pituitary adenoma or other structural abnormalities. What is the MOST appropriate next step in managing this patient's secondary amenorrhea?",Determine the cause of secondary amenorrhea -> Perform a pregnancy test -> Patient is not pregnant -> Measure thyroid-stimulating hormone level -> Normal MRI -> Measure prolactin level -> Elevated prolactin level -> Perform a head MRI -> No tumor found -> Observe and consider a trial of bromocriptine
secondary amenorrhea,AThe progestin challenge test resulting in withdrawal bleeding indicates that there is,A,E,"A 28-year-old woman with a history of regular menstrual cycles presents to your office complaining of absence of menses for the past 7 months. A pregnancy test is negative. Her TSH levels are normal, and an MRI of the head is unremarkable. A progestin challenge test results in withdrawal bleeding. After withdrawal bleeding, LH and FSH levels are found to be low. An MRI of the head reveals no abnormalities. What is the most appropriate next step in the management of this patient's secondary amenorrhea?",Determine the cause of secondary amenorrhea -> Perform a pregnancy test -> Patient is not pregnant -> Measure thyroid-stimulating hormone level -> Normal MRI -> Perform a progestin challenge test -> Withdrawal bleeding occurs -> Measure LH and FSH levels after Withdrawal bleeding from Estrogen and Progestin Challenge -> Low or normal LH and FSH levels -> Perform a head MRI -> No tumor found -> Observe and consider a trial of bromocriptine
secondary amenorrhea,B,BThe context indicates that withdrawal bleeding after a progestin challenge suggests sufficient,E,"A 28-year-old woman presents to her physician with a chief complaint of absent menstrual periods for the past 7 months. She has a history of regular menses prior to this. Initial workup including a pregnancy test is negative. TSH levels are normal. After a progestin challenge test, withdrawal bleeding occurs. Subsequently, LH and FSH levels are found to be elevated. Which of the following is the most likely next step in management?",Determine the cause of secondary amenorrhea -> Perform a pregnancy test -> Patient is not pregnant -> Measure thyroid-stimulating hormone level -> Normal MRI -> Perform a progestin challenge test -> Withdrawal bleeding occurs -> Measure LH and FSH levels after Withdrawal bleeding from Estrogen and Progestin Challenge -> High LH and FSH levels -> Diagnosis is ovarian failure -> Consider autoimmune disease as a cause
secondary amenorrhea,B,B,B,"A 28-year-old woman with a history of regular menses presents to your office with complaints of absent menstrual periods for the past 7 months. A pregnancy test is negative. TSH levels and MRI are normal. A progestin challenge test does not induce withdrawal bleeding. Following an estrogen and progestin challenge test, withdrawal bleeding occurs. What is the next step in the evaluation of her secondary amenorrhea?",Determine the cause of secondary amenorrhea -> Perform a pregnancy test -> Patient is not pregnant -> Measure thyroid-stimulating hormone level -> Normal MRI -> Perform a progestin challenge test -> No withdrawal bleeding occurs -> Perform an estrogen and progestin challenge test -> Withdrawal bleeding occurs -> Measure LH and FSH levels after Withdrawal bleeding from Estrogen and Progestin Challenge -> High LH and FSH levels -> Diagnosis is ovarian failure -> Consider autoimmune disease as a cause
secondary amenorrhea,CThe normal withdrawal bleeding following a progestin challenge indicates that there is,CThe patient's withdrawal bleeding following a progestin challenge indicates that her,C,"A 30-year-old woman presents to her physician with a chief complaint of absent menstrual periods for the past 8 months. She has a history of regular menses prior to this. Initial workup, including a pregnancy test and TSH level, are normal. An MRI of the head is also normal. A progestin challenge test results in withdrawal bleeding. What is the MOST appropriate next step in the evaluation of this patient's amenorrhea?",Determine the cause of secondary amenorrhea -> Perform a pregnancy test -> Patient is not pregnant -> Measure thyroid-stimulating hormone level -> Normal MRI -> Perform a progestin challenge test -> Withdrawal bleeding occurs -> Measure LH and FSH levels after Withdrawal bleeding from Estrogen and Progestin Challenge -> High LH and FSH levels -> Diagnosis is ovarian failure -> Treat with hormonal replacement therapy
secondary amenorrhea,C,D,E,"A 30-year-old woman presents to her physician with a chief complaint of not having menstruated for the past 8 months. She has had regular menstrual cycles in the past. A pregnancy test is negative. Her TSH level is normal, and an MRI of her head is also normal. A progestin challenge test does not induce withdrawal bleeding. An estrogen and progestin challenge test does induce withdrawal bleeding. After withdrawal bleeding from Estrogen and Progestin Challenge LH and FSH levels are high. What is the most appropriate next step in the management of this patient?",Determine the cause of secondary amenorrhea -> Perform a pregnancy test -> Patient is not pregnant -> Measure thyroid-stimulating hormone level -> Normal MRI -> Perform a progestin challenge test -> No withdrawal bleeding occurs -> Perform an estrogen and progestin challenge test -> Withdrawal bleeding occurs -> Measure LH and FSH levels after Withdrawal bleeding from Estrogen and Progestin Challenge -> High LH and FSH levels -> Diagnosis is ovarian failure -> Treat with hormonal replacement therapy
transient monocular visual loss,D,D,D,"A 62-year-old male presents with transient monocular blindness in his left eye, lasting approximately 5 minutes. He denies any headache, fever, or other neurological symptoms. An ophthalmologic examination reveals no acute abnormalities. A carotid duplex ultrasound shows 25% stenosis in the left internal carotid artery. What is the MOST appropriate next step in the management of this patient?","Start of the decision tree -> No headache -> Conduct an ophthalmologic examination -> Results of the examination -> Laboratory tests -> Noninvasive studies: CT or MRI of head, Carotid duplex ultrasonography -> Less than 30% stenosis found -> Modification of Risk Factors, Antiplatelet Therapy"
transient monocular visual loss,D,D,D,"A 62-year-old male presents with transient monocular blindness in his left eye, lasting for a few minutes each episode, without associated headache. After an ophthalmologic examination, carotid duplex ultrasonography reveals 45% stenosis in the left carotid artery. What is the MOST appropriate next step in managing this patient?","Start of the decision tree -> No headache -> Conduct an ophthalmologic examination -> Results of the examination -> Laboratory tests -> Noninvasive studies: CT or MRI of head, Carotid duplex ultrasonography -> 30% to 69% stenosis found -> Modification of Risk Factors, Antiplatelet Therapy"
transient monocular visual loss,E(Note: The decision for carotid endarterectomy is based on,E,E,"A 68-year-old male presents with transient monocular blindness in his left eye. He denies headache, fever, or other neurological symptoms. An ophthalmologic examination is normal. Carotid duplex ultrasonography reveals 80% stenosis of the left internal carotid artery. What is the MOST appropriate next step in management?","Start of the decision tree -> No headache -> Conduct an ophthalmologic examination -> Results of the examination -> Laboratory tests -> Noninvasive studies: CT or MRI of head, Carotid duplex ultrasonography -> Greater than or equal to 70% stenosis found -> Perform arteriography -> Greater than or equal to 70% ipsilateral stenosis -> IPSILATERAL CAROTID ENDARTERECTOMY"
transient monocular visual loss,E,E,E,"A 68-year-old male presents with transient monocular blindness in his right eye. He denies any headache, fever, or other neurological symptoms. Ophthalmologic examination is normal. Carotid duplex ultrasonography reveals an ulcerated plaque in the right carotid artery, and arteriography confirms 75% stenosis of the ipsilateral carotid artery. What is the most appropriate next step in management?","Start of the decision tree -> No headache -> Conduct an ophthalmologic examination -> Results of the examination -> Laboratory tests -> Noninvasive studies: CT or MRI of head, Carotid duplex ultrasonography -> Ulcerated plaque found -> Perform arteriography -> Greater than or equal to 70% ipsilateral stenosis -> IPSILATERAL CAROTID ENDARTERECTOMY"
transient monocular visual loss,D,D,E,"A 72-year-old male presents with transient monocular blindness (TMB) characterized by vision loss in the upper field of his left eye, progressing to involve the entire visual field, lasting approximately 3 minutes. He denies headache, fever, or other neurological symptoms. Initial ophthalmologic examination is unremarkable. After normal laboratory tests and head CT scan, what is the MOST appropriate next step in management?","Start of the decision tree -> No headache -> Conduct an ophthalmologic examination -> Results of the examination -> Laboratory tests -> Noninvasive studies: CT or MRI of head, Carotid duplex ultrasonography -> Normal -> Perform cardiac evaluation"
transient monocular visual loss,E,E,E,A 58-year-old male presents to the emergency department reporting a sudden onset of headache and transient loss of vision in his left eye that resolved within minutes. An ophthalmologic examination and laboratory tests were normal. A CT scan of the head and carotid duplex ultrasonography were also normal. What is the MOST appropriate next step in management?,"Start of the decision tree -> Headache -> Conduct an ophthalmologic examination -> Results of the examination -> Laboratory tests -> Noninvasive studies: CT or MRI of head, Carotid duplex ultrasonography -> Normal -> Perform cardiac evaluation"
transient monocular visual loss,C,C,C,"A 58-year-old male presents to the emergency department reporting a sudden episode of transient monocular blindness in his left eye that lasted approximately 5 minutes. He denies any headache, fever, or other neurological symptoms. Given the absence of headache, what is the most appropriate next step in evaluating this patient?","Start of the decision tree -> No headache -> Conduct an ophthalmologic examination -> Ocular disease: Nonvascular causes (hemorrhage, pressure, tumor, congenital), Papilledema from malignant arterial hypertension, Optic neuritis, Glaucoma, Anterior ischemic optic neuropathy"
transient monocular visual loss,B(Note: Temporal arteritis can cause transient monocular visual loss and,E,E,A 58-year-old man with a history of hypertension and hyperlipidemia presents to the emergency department complaining of a severe headache and transient loss of vision in his right eye. He describes seeing halos around lights. Which of the following is the most likely underlying cause of his transient monocular blindness?,"Start of the decision tree -> Headache -> Conduct an ophthalmologic examination -> Ocular disease: Nonvascular causes (hemorrhage, pressure, tumor, congenital), Papilledema from malignant arterial hypertension, Optic neuritis, Glaucoma, Anterior ischemic optic neuropathy"
transient monocular visual loss,D,D,D,"A 72-year-old female presents with transient monocular visual loss, without headache, and an elevated ESR. After an ophthalmologic exam, what is the MOST appropriate next step in management?","Start of the decision tree -> No headache -> Conduct an ophthalmologic examination -> Conduct laboratory tests: CBC, differential, and platelets, Westergren ESR -> ESR is elevated -> Presumed temporal arteritis -> Perform Temporal Artery Biopsy and administer High-Dose Steroids"
transient monocular visual loss,"EThe patient's symptoms, including persistent headache, fever, anorexia",E,E,"A 72-year-old woman presents with a persistent headache, fever, anorexia and recent weight loss. She also mentions experiencing transient episodes of visual loss in one eye. An ophthalmologic examination is normal and laboratory tests reveal an elevated ESR. What is the MOST appropriate next step in managing this patient?","Start of the decision tree -> Headache -> Conduct an ophthalmologic examination -> Conduct laboratory tests: CBC, differential, and platelets, Westergren ESR -> ESR is elevated -> Presumed temporal arteritis -> Perform Temporal Artery Biopsy and administer High-Dose Steroids"
transient monocular visual loss,B(Note: Temporal arteritis is less likely due to the normal E,B(Note: Temporal arteritis is less likely due to normal ESR,E,"A 58-year-old woman presents with transient monocular visual loss, without associated headache. After ophthalmologic examination and normal laboratory tests, including a normal ESR, what is the most likely diagnosis?","Start of the decision tree -> No headache -> Conduct an ophthalmologic examination -> Conduct laboratory tests: CBC, differential, and platelets, Westergren ESR -> ESR is normal -> Migraine or Occipital seizure"
transient monocular visual loss,C,B,C,"A 45-year-old male presents to the emergency department complaining of a severe headache. An ophthalmologic examination is conducted, and laboratory tests, including a CBC, differential, platelets, and Westergren ESR, are ordered. The ESR result comes back within the normal range. Based on this information, which of the following is the MOST likely next step in the evaluation?","Start of the decision tree -> Headache -> Conduct an ophthalmologic examination -> Conduct laboratory tests: CBC, differential, and platelets, Westergren ESR -> ESR is normal -> Migraine or Occipital seizure"
palpitations,D,"AExplanation: Based on the context provided, since the patient does not have",E,"A 32-year-old woman with no significant past medical history presents to the clinic complaining of frequent episodes of palpitations, described as a rapid, pounding sensation in her chest, especially when stressed. An initial ECG is unremarkable, and she denies syncope or family history of sudden cardiac death. What is the most appropriate next step in management?","Patient with PALPITATIONS -> History Physical examination 12-lead ECG -> Patient-activated loop recorder -> Sustained supraventricular -> AVNRT, AVRT, atrial tachycardia Reassure Educate on abortive measures such as Valsalva Consider referral for ablation"
palpitations,C,CThe context suggests that if isolated ectopy is identified and the patient remains,E,"A 52-year-old woman with no significant past medical history presents to the clinic complaining of frequent palpitations that have been occurring for the past few months. After initial evaluation, including history, physical exam, and ECG, she is found to have no high-risk features but reports the palpitations are highly symptomatic. What is the next appropriate step in management?","Patient with PALPITATIONS -> History Physical examination 12-lead ECG -> Frequent Highly symptomatic -> Patient-activated loop recorder -> Sustained supraventricular -> AVNRT, AVRT, atrial tachycardia Reassure Educate on abortive measures such as Valsalva Consider referral for ablation"
neutropenia and fever,A,A,E,A 52-year-old woman with acute myeloid leukemia undergoing induction chemotherapy develops a fever of 38.5° C. Her absolute neutrophil count is 300/μL. Which of the following is the MOST appropriate next step in managing this patient?,Fever ≥38° C and Absolute Neutrophil Count <500/μl -> History
neutropenia and fever,"A(Note: In neutropenic patients with fever, especially those undergoing chemotherapy",ANote: While option A provides an initial comprehensive approach including history and physical,C,"A 52-year-old woman with acute myelogenous leukemia, undergoing induction chemotherapy, develops a fever of 38.5° C. Her absolute neutrophil count is 400/μl. According to the text, what is the next step in management?",Fever ≥38° C and Absolute Neutrophil Count <500/μl -> Physical examination
neutropenia and fever,"A(Note: In patients with neutropenia and fever, the most appropriate",A,C,"A 52-year-old woman with acute myelogenous leukemia, undergoing induction chemotherapy, develops a fever of 38.5° C. Her absolute neutrophil count is 300/μL. Besides ordering routine blood tests, what is the MOST appropriate next step in management?","Fever ≥38° C and Absolute Neutrophil Count <500/μl -> Blood cultures, Urine cultures, Chest films, If needed: Stool culture, Lumbar puncture, Abdominal radiograph, Bronchoscopy"
neutropenia and fever,C,C,C,A 53-year-old woman with acute myelogenous leukemia undergoing induction chemotherapy develops a fever of 38.5°C. Her absolute neutrophil count (ANC) is 300/μL. Which of the following is the MOST appropriate initial step in management?,"Fever ≥38° C and Absolute Neutrophil Count <500/μl -> Start Broad-Spectrum Antibiotics According to Clinical Setting -> Monotherapy (Carbapenems, Third- or Fourth-Generation Cephalosporins)"
neutropenia and fever,B,B,B,"A 52-year-old woman with acute myelogenous leukemia undergoing induction chemotherapy develops a fever of 38.5°C. Her absolute neutrophil count is 300/μL. According to guidelines, what is the most appropriate initial step in management?",Fever ≥38° C and Absolute Neutrophil Count <500/μl -> Start Broad-Spectrum Antibiotics According to Clinical Setting -> Monotherapy and Aminoglycoside
neutropenia and fever,D,D,D,"A 53-year-old woman with acute myelogenous leukemia, undergoing induction chemotherapy, develops a fever of 38.5° C. Her absolute neutrophil count is 400/µl. Which of the following is the MOST appropriate initial step in management?",Fever ≥38° C and Absolute Neutrophil Count <500/μl -> Start Broad-Spectrum Antibiotics According to Clinical Setting -> Monotherapy and Vancomycin
neutropenia and fever,C,D,E,"A 53-year-old woman with acute myeloid leukemia undergoing chemotherapy develops a fever of 38.5° C. Her absolute neutrophil count (ANC) is <500/μl. After reassessment, she shows rapid defervescence and her ANC rises to ≥500/μl. According to guidelines for managing chemotherapy-induced neutropenia, what is the appropriate duration of antibiotic treatment?",Fever ≥38° C and Absolute Neutrophil Count <500/μl -> Reassess -> Rapid defervescence -> ANC ≥500/μι -> Stop antibiotics after total of 7 days
neutropenia and fever,E,EThe appropriate duration of antibiotic treatment following fever resolution in a neutropenic,E,"A 54-year-old woman with acute myelogenous leukemia undergoing induction chemotherapy develops a fever of 38.5°C. Her absolute neutrophil count (ANC) is <500/μl. After reassessment, she experiences rapid defervescence. Given her persistent neutropenia (ANC <500/μl), what is the appropriate duration of antibiotic treatment following her fever resolution?",Fever ≥38° C and Absolute Neutrophil Count <500/μl -> Reassess -> Rapid defervescence -> ANC <500/μι -> Stop antibiotics after total of 5-7 afebrile days
neutropenia and fever,E,EThe most appropriate next step in managing her antibiotic therapy is to continue antibiotics,E,"A 53-year-old woman with acute myelogenous leukemia undergoing induction chemotherapy develops a fever of 38.5° C. Her absolute neutrophil count (ANC) is 300/µl. After initial assessment and starting broad-spectrum antibiotics, her fever resolves within 48 hours. However, her ANC remains below 500/µl. Which of the following is the MOST appropriate next step in managing her antibiotic therapy?","Fever ≥38° C and Absolute Neutrophil Count <500/μl -> Reassess -> Rapid defervescence -> ANC <500/μι -> Mucosal lesion, ANC <100 μι, Unstable vital signs -> May Continue Antibiotics until ANC ≥500/µl and Clinically Well"
neutropenia and fever,B,BADExplanation: Given the patient's persistent fever despite four,B,"A 55-year-old woman with acute myelogenous leukemia undergoing chemotherapy develops a fever of 38.5° C. Her absolute neutrophil count is 400/μl. After four days of broad-spectrum antibiotics, her fever persists. Which of the following is the MOST appropriate next step in management?",Fever ≥38° C and Absolute Neutrophil Count <500/μl -> Reassess -> Persistent fever at day 4 -> Add Amphotericin B and/or Modify Antibiotic Regimen
multiple pulmonary nodules,A,D,D,"A 55-year-old male with a history of IV drug abuse presents with multiple pulmonary nodules, fever, and cough. A CT scan shows peripheral nodules, some of which are cavitating. Considering the likely infectious etiology, what is the MOST appropriate next step in management?","Patient with MULTIPLE PULMONARY NODULES -> History (Infectious exposures, Geographic exposures, Previous malignancy, Associated systemic complaints), Physical examination -> Compare to old images -> Infectious causes -> CT characteristics -> Septic emboli-blood cultures, Abscesses, Paragonimus Westermani-sputum, serologies -> Septic emboli-blood cultures -> Treat infection"
multiple pulmonary nodules,"E(Note: This choice prioritizes obtaining diagnostic information to guide targeted therapy,","EThe context indicates that in cases where infectious etiologies are suspected,",E,"A 55-year-old immunocompromised male presents with multiple pulmonary nodules on a CT scan. He reports fever, night sweats, and recent travel. Considering infectious etiologies, what is the MOST appropriate next step in management?","Patient with MULTIPLE PULMONARY NODULES -> History (Infectious exposures, Geographic exposures, Previous malignancy, Associated systemic complaints), Physical examination -> Compare to old images -> Infectious causes -> CT characteristics -> Histoplasmosis-urine antigen, Tuberculosis-sputum, BAL -> Other: Aspergillus (halo)-sputum, BAL, TB biopsy, Atypical mycobacteria (tree-in-bud)-sputum, BAL, TB (miliary)-sputum, BAL -> Treat infection"
multiple pulmonary nodules,C,EThe context suggests that pulmonary nodules in patients with rheumatoid arthritis,E,"A 58-year-old woman with a history of rheumatoid arthritis presents with multiple pulmonary nodules discovered on a routine chest CT scan. She denies any recent infections, travel, or new exposures. Physical examination is unremarkable. What is the most appropriate next step in managing her condition?","Patient with MULTIPLE PULMONARY NODULES -> History (Infectious exposures, Geographic exposures, Previous malignancy, Associated systemic complaints), Physical examination -> Compare to old images -> Rheumatologic disease: Rheumatoid arthritis, Sarcoid -> Treat underlying disease"
multiple pulmonary nodules,E,E,E,A 55-year-old male presents with multiple pulmonary nodules on a recent CT scan. He has a history of working in a coal mine for 20 years. Physical examination reveals decreased breath sounds in the upper lobes. What is the most likely diagnosis based on the patient's history and CT findings?,"Patient with MULTIPLE PULMONARY NODULES -> History (Infectious exposures, Geographic exposures, Previous malignancy, Associated systemic complaints), Physical examination -> Compare to old images -> Infectious causes -> CT characteristics -> Upper lobe: Silicosis, Pneumoconiosis, Talcosis -> Rarely need biopsy-clinical diagnosis"
multiple pulmonary nodules,E,E,E,A 58-year-old male smoker presents with multiple pulmonary nodules predominantly in the upper lobes on a CT scan. He reports a history of working in a coal mine for 20 years. What is the MOST likely diagnosis?,"Patient with MULTIPLE PULMONARY NODULES -> History (Infectious exposures, Geographic exposures, Previous malignancy, Associated systemic complaints), Physical examination -> Compare to old images -> Other causes -> CT characteristics -> Upper lobe: Silicosis, Pneumoconiosis, Talcosis -> Rarely need biopsy-clinical diagnosis"
multiple pulmonary nodules,C,C,C,"A 55-year-old male presents with multiple pulmonary nodules detected on a routine chest CT scan. He has no significant past medical history, doesn't smoke, and reports no recent travel or known exposures. What is the most appropriate next step in evaluating these nodules?","Patient with MULTIPLE PULMONARY NODULES -> History (Infectious exposures, Geographic exposures, Previous malignancy, Associated systemic complaints), Physical examination -> Compare to old images -> Infectious causes -> CT characteristics -> AVM -> Consider: Angiogram, CT angiogram"
multiple pulmonary nodules,D,D,D,"A 55-year-old male smoker presents with multiple pulmonary nodules discovered incidentally on a CT scan performed for abdominal pain. He has no significant past medical history, but reports a recent trip to Southeast Asia. Physical examination is unremarkable. What is the MOST appropriate next step in the evaluation of his multiple pulmonary nodules?","Patient with MULTIPLE PULMONARY NODULES -> History (Infectious exposures, Geographic exposures, Previous malignancy, Associated systemic complaints), Physical examination -> Compare to old images -> Other causes -> CT characteristics -> AVM -> Consider: Angiogram, CT angiogram"
multiple pulmonary nodules,D,D,E,"A 55-year-old male presents with multiple pulmonary nodules detected on a routine chest CT scan. He has a history of mild rheumatoid arthritis, which is well-controlled with medication. He denies any fever, weight loss, night sweats, or recent travel. He has no known history of malignancy or exposure to dust or toxins. What is the MOST appropriate next step in evaluating his multiple pulmonary nodules, considering his rheumatoid arthritis history?","Patient with MULTIPLE PULMONARY NODULES -> History (Infectious exposures, Geographic exposures, Previous malignancy, Associated systemic complaints), Physical examination -> Compare to old images -> Infectious causes -> CT characteristics -> Other: Wegener's granulomatosis (cavitary) -> Antineutrophilic cytoplasmic antibodies"
multiple pulmonary nodules,C,CThe patient's symptoms (unintentional weight loss and night swe,D,"A 55-year-old male presents with multiple pulmonary nodules detected on a routine chest CT. He has a history of smoking but no known previous malignancy. He reports recent unintentional weight loss and night sweats. Considering the possible causes and diagnostic steps for multiple pulmonary nodules, what is the next best step in management?","Patient with MULTIPLE PULMONARY NODULES -> History (Infectious exposures, Geographic exposures, Previous malignancy, Associated systemic complaints), Physical examination -> Compare to old images -> Other causes -> CT characteristics -> Other: Wegener's granulomatosis (cavitary) -> Antineutrophilic cytoplasmic antibodies"
multiple pulmonary nodules,D,A,E,"A 60-year-old male presents with multiple pulmonary nodules discovered on a routine chest CT. He has a history of smoking and reports mild shortness of breath. Considering infectious and non-infectious etiologies, what is the MOST appropriate next step in the management of his condition?","Patient with MULTIPLE PULMONARY NODULES -> History (Infectious exposures, Geographic exposures, Previous malignancy, Associated systemic complaints), Physical examination -> Compare to old images -> Infectious causes -> CT characteristics -> Other: Wegener's granulomatosis (cavitary) -> Surgical biopsy"
multiple pulmonary nodules,A,"AThe context suggests that for multiple pulmonary nodules, obtaining old radiographic",E,"A 60-year-old male presents with multiple pulmonary nodules detected on a routine chest CT scan. He has a history of smoking, and reports recent unintentional weight loss. He denies fever, cough, or known exposures. What is the MOST appropriate next step in the evaluation of these nodules?","Patient with MULTIPLE PULMONARY NODULES -> History (Infectious exposures, Geographic exposures, Previous malignancy, Associated systemic complaints), Physical examination -> Compare to old images -> Other causes -> CT characteristics -> Other: Wegener's granulomatosis (cavitary) -> Surgical biopsy"
multiple pulmonary nodules,B,"AThe patient's history of recurrent sinusitis, migratory joint pain,",C,"A 55-year-old male presents with multiple pulmonary nodules detected on a routine chest CT scan. He has a history of recurrent sinusitis, migratory joint pain, and recent hemoptysis. A CT scan reveals cavitary nodules in both lungs. Based on this information and the suspected diagnosis, what is the most appropriate next step in management?","Patient with MULTIPLE PULMONARY NODULES -> History (Infectious exposures, Geographic exposures, Previous malignancy, Associated systemic complaints), Physical examination -> Compare to old images -> Infectious causes -> CT characteristics -> Other: Wegener's granulomatosis (cavitary) -> Treat with immunosuppressives"
multiple pulmonary nodules,C,"B(Note: Cavitary nodules can suggest an infectious etiology,",E,"A 55-year-old male presents with multiple pulmonary nodules detected on a routine chest CT scan. He has a history of mild smoking and no known previous illnesses. Further examination reveals cavitary nodules. What is the MOST appropriate next step in management, considering the possibility of Wegener's granulomatosis?","Patient with MULTIPLE PULMONARY NODULES -> History (Infectious exposures, Geographic exposures, Previous malignancy, Associated systemic complaints), Physical examination -> Compare to old images -> Other causes -> CT characteristics -> Other: Wegener's granulomatosis (cavitary) -> Treat with immunosuppressives"
multiple pulmonary nodules,E,"EThe context emphasizes that in evaluating multiple pulmonary nodules, it is important",E,"A 60-year-old male presents with multiple pulmonary nodules detected on a routine chest CT scan. He has a history of well-controlled hypertension and occasional heartburn. He denies any respiratory symptoms, fever, weight loss, or night sweats. He has no known history of malignancy or significant occupational exposures. What is the MOST appropriate next step in the evaluation of these nodules?","Patient with MULTIPLE PULMONARY NODULES -> History (Infectious exposures, Geographic exposures, Previous malignancy, Associated systemic complaints), Physical examination -> Compare to old images -> Malignant causes -> Metastatic disease: Thyroid, Melanoma, Breast, Testicular, Colon, Prostate, Sarcoma -> Consider biopsy if treatment plan will be altered"
multiple pulmonary nodules,C,"CThe context suggests that stability over time often indicates a benign process, and",E,"A 55-year-old male presents with multiple pulmonary nodules discovered incidentally on a chest CT scan. He has no significant past medical history, but reports a recent trip to Southeast Asia. What is the MOST appropriate next step in the evaluation of his multiple pulmonary nodules?","Patient with MULTIPLE PULMONARY NODULES -> History (Infectious exposures, Geographic exposures, Previous malignancy, Associated systemic complaints), Physical examination -> Compare to old images -> Malignant causes -> Bronchoalveolar carcinoma, Primary lymphoma -> Consider biopsy to make diagnosis"
sexually transmitted diseases,D,"D(Note: ""Obtain a comprehensive sexual history and perform a thorough physical",D,A 23-year-old male presents to your clinic requesting STD testing. He reports having multiple sexual partners and inconsistent condom use. What is the most appropriate initial step in managing this patient?,Patient with Suspected SEXUALLY TRANSMITTED DISEASE -> Comprehensive history and physical examination -> Screen all patients for occult STDs
sexually transmitted diseases,E,E,E,"A 28-year-old male presents to your clinic complaining of painful sores on his genitals that started a few days ago. Upon examination, you observe several small vesicles on an erythematous base. He reports associated itching and pain. According to the reasoning sequence, what should be considered as a possible diagnosis?",Patient with Suspected SEXUALLY TRANSMITTED DISEASE -> Comprehensive history and physical examination -> Genital ulcers -> Genital ulcers -> Vesicles ± pain and pruritus -> Consider herpes simplex
sexually transmitted diseases,C,E(Note: The context provided describes lymphogranuloma venereum as,E,"A 28-year-old male presents with a genital ulcer and unilateral inguinal lymphadenopathy with suppuration. After a comprehensive history and physical exam, which of the following conditions should be considered?",Patient with Suspected SEXUALLY TRANSMITTED DISEASE -> Comprehensive history and physical examination -> Genital ulcers -> Genital ulcers -> Unilateral inguinal lymphoadenopathy ± suppuration (bubo) -> Consider LGV
sexually transmitted diseases,D,D,D,"A 28-year-old male presents to your clinic with a complaint of a painless ulcer on his penis that he noticed a week ago. He reports being sexually active with multiple partners and occasionally uses condoms. Upon examination, you observe a solitary, painless ulcer with a smooth base and raised borders. What should be your next step in evaluating this patient?",Patient with Suspected SEXUALLY TRANSMITTED DISEASE -> Comprehensive history and physical examination -> Genital ulcers -> Genital ulcers -> Painless ulcers -> Consider syphilis
sexually transmitted diseases,B(Note: A Tzanck smear is commonly used to diagnose herpes simplex,B(Note: While the context suggests that herpes simplex virus (HSV) is,D,"A 28-year-old male presents to your clinic complaining of painful genital ulcers that have developed over the past week. He reports unprotected sexual intercourse with a new partner a month ago. Upon examination, you observe multiple exquisitely painful ulcers on his penis. Which of the following should be your next step in diagnosis?",Patient with Suspected SEXUALLY TRANSMITTED DISEASE -> Comprehensive history and physical examination -> Genital ulcers -> Genital ulcers -> Exquisitely painful genital ulcers
sexually transmitted diseases,E,E,E,"A 23-year-old male presents to the clinic with complaints of dysuria and penile discharge. After a comprehensive history and physical exam, urethritis is suspected. What is the MOST likely cause of his condition?",Patient with Suspected SEXUALLY TRANSMITTED DISEASE -> Comprehensive history and physical examination -> Urethritis
sexually transmitted diseases,D,D,D,"A 23-year-old woman visits her gynecologist complaining of vaginal discharge, itching, and pain during intercourse. Upon examination, the doctor observes mucopurulent discharge from the endocervical canal. What is the MOST appropriate next step in managing this patient?",Patient with Suspected SEXUALLY TRANSMITTED DISEASE -> Comprehensive history and physical examination -> Cervicitis vaginitis
chronic meningitis,C,C,C,"A 55-year-old woman with a history of rheumatoid arthritis treated with immunosuppressants presents with a persistent headache, low-grade fever, and mild neck stiffness for the past 6 weeks. Initial CSF analysis shows lymphocytic pleocytosis. After a thorough infectious workup comes back negative, what is the next step in management?","Patient with CHRONIC MENINGITIS -> Headache ± fever ± meningismus; >4 wk and persistent? -> Head CT or MRI -> Mass lesion -> Neurosurgical evaluation for biopsy, excision, or drainage of mass"
